PointID,SiteID,Easting,Northing,Altitude,OSEWellID,HoleDepth,WellDepth,FormationZone,Geometry,ObjectID,x,y,wkid
BW-0276,,"408,301","3,655,160","4,550",,,300,110ALVM,,1177,-11797857.38,3899429.756,102100
NM-00257,3.23E+14,"581,875","3,591,080","3,182",,906,640,313CPTN,,1180,-11591575.38,3823037.895,102100
BW-0250,,"404,646","3,658,040","4,440",,,200,110ALVM,,1190,-11802247.1,3902837.422,102100
TB-0005,,"422,319","3,652,116","6,537",T-00063,24,24,050QUAL,,1195,-11781120.19,3895929.653,102100
BW-0247,,"404,653","3,658,850","4,480",,,270,110ALVM,,1199,-11802248.15,3903807.821,102100
ED-0210,,"575,106","3,585,240","3,110",,,,110ALVM,,1200,-11599643.54,3816153.379,102100
BW-0175,,"402,668","3,663,710","4,450",,,,110ALVM,,1206,-11804672.51,3909607.972,102100
ED-0082,,"596,670","3,599,030","3,380",,,240,231DCKM,,1211,-11573963.67,3832344.604,102100
BW-0426,,"398,526","3,626,200","4,035",,,40,110ALVM,,1231,-11809153.38,3864685.594,102100
ED-0161,,"534,528","3,578,400","4,277",,,68,313CKBF,,1232,-11647702.71,3808283.606,102100
SM-0050,,"436,868","3,645,647","8,599",PN-00883?,450,450,300YESO,,1233,-11763733.82,3888311.692,102100
SM-0216,,"478,559","3,667,718","5,852",X,,,300YESO,,1242,-11714140.67,3914965.779,102100
SM-0231,,"472,108","3,653,950","5,869",X,207,207,300YESO_upper,,1243,-11721794.07,3898446.149,102100
BW-0178,,"400,205","3,663,350","4,360",,,,110ALVM,,1244,-11807606.25,3909146.774,102100
BW-0411,,"410,455","3,630,430","4,135",,,245,110ALVM,,1250,-11795022.57,3869874.847,102100
ED-0169,,"555,401","3,585,220","3,593",,,43,313CLBD,,1261,-11622967.51,3816281.685,102100
BW-0244,,"406,280","3,659,230","4,530",,,,110ALVM,,1269,-11800312.55,3904281.859,102100
BW-0310,,"408,930","3,643,170","4,372",,,210,,,1278,-11796975.42,3885086.844,102100
ED-0281,,"575,151","3,577,130","3,155",,,168,110ALVM,,1292,-11599661.89,3806511.589,102100
ED-0301,,"589,704","3,574,900","2,980",,,79,110ALVM,,1302,-11582474.49,3803720.622,102100
ED-0231,,"576,345","3,580,380","3,122",,,,110ALVM,,1305,-11598220.67,3810363.68,102100
BW-0443,,"411,218","3,623,970","4,095",,,200,110ALVM,,1311,-11794046.63,3862168.512,102100
BW-0406,,"410,459","3,630,830","4,148",,,205,110ALVM,,1313,-11795022.12,3870352.733,102100
SM-0053,,"440,168","3,646,224","7,737",PN-00767,350,350,300YESO,,1314,-11759808.12,3889026.763,102100
ED-0328,,"562,854","3,567,850","3,620",,,100,313CPTN,,1317,-11614273.65,3795588.274,102100
WL-0096,,"588,088","3,609,460","3,312",CP-0741,230,230,312RSLR,,1319,-11584025.7,3844866.092,102100
ED-0004,,"540,931","3,643,760","3,565",,,750,313CKBF,,1320,-11639809.84,3886194.34,102100
ED-0245,,"576,500","3,579,820","3,120",,,205,110ALVM,,1326,-11598042.33,3809696.613,102100
ED-0168,,"551,146","3,578,690","3,880",,,17,313CLBD,,1330,-11628043.36,3808544.347,102100
BW-0235,,"405,496","3,662,070","4,540",,,327,110ALVM,,1331,-11801280.05,3907675.711,102100
BW-0180,,"399,781","3,662,140","4,360",,,,110ALVM,,1337,-11808097.24,3907691.497,102100
ED-0255,,"598,259","3,586,030","3,230",,,400,312RSLR,,1354,-11572231.32,3816855.509,102100
BW-0442,,"410,412","3,623,570","4,075",,,163,110ALVM,,1355,-11794999.99,3861682.346,102100
BW-0219,,"398,522","3,658,520","4,280",,,110,110ALVM,,1356,-11809554.14,3903338.771,102100
BW-0187,,"401,003","3,661,720","4,395",,,,110ALVM,,1357,-11806634.69,3907203.098,102100
ED-0356,,"608,294","3,558,720","3,378",,,,231DCKM,,1369,-11560700.22,3784298.409,102100
ED-0075,,"588,059","3,607,140","3,300",,,,231DCKM,,1374,-11584084.41,3842101.05,102100
BW-0210,,"402,200","3,658,870","4,410",,,300,110ALVM,,1397,-11805173.15,3903802.829,102100
ED-0108,,"571,409","3,591,790","3,160",,,320,313CLBD,,1400,-11603964.25,3823977.949,102100
TB-0074,,"404,430","3,675,023","4,664",T-03845,340,340,112QTBF,,1420,-11802702.72,3923195.858,102100
SM-0039,,"437,634","3,645,978","8,337",PN-00922?,475,200,300YESO,,1423,-11762824.11,3888713.587,102100
ED-0268,,"531,278","3,577,720","4,345",,,124,110ALVM,,1432,-11651549.74,3807487.98,102100
ED-0236,,"573,485","3,580,820","3,167",,,,110ALVM,,1437,-11601600.38,3810912.025,102100
TB-0055,,"407,516","3,650,959","4,478",X,325,325,112QTBF,,1458,-11798745.88,3894391.134,102100
BW-0289,,"404,591","3,649,120","4,350",,,,110ALVM,,1463,-11802209.4,3892156.555,102100
BW-0203,,"401,385","3,659,290","4,390",,,,110ALVM,,1471,-11806149.92,3904296.2,102100
SM-0107,,"459,897","3,621,667","6,564",PN-00942,600,580,300YESO,,1473,-11736192.89,3859796.604,102100
WL-0116,,"574,943","3,572,855","3,161",X,,,,,1475,-11599945.43,3801434.278,102100
ED-0130,,"574,296","3,590,520","3,112",,,236,312RSLR,,1482,-11600556.04,3822441.7,102100
NM-05017,3.21E+14,"618,664","3,558,910","3,460",C-02569,,"1,016",312RSLR,,1486,-11548457.64,3784386.226,102100
BW-0416,,"410,834","3,627,210","4,157",,,306,110ALVM,,1496,-11794537.51,3866032.987,102100
BW-0259,,"403,809","3,655,610","4,398",,,193,110ALVM,,1497,-11803216.59,3899917.163,102100
SM-0049,3.25E+14,"425,595","3,635,411","9,081",PN-00219,298,298,300YESO,,1505,-11777066.32,3875976.666,102100
ED-0084,,"606,682","3,604,680","3,450",,,70,231DCKM,,1509,-11562026.79,3838953.2,102100
ED-0360,,"614,767","3,553,840","3,377",,,420,231DCKM,,1510,-11553124.97,3778427.646,102100
BW-0297,,"412,337","3,648,660","4,745",,,412,110ALVM,,1517,-11792977.74,3891692.304,102100
ED-0085,,"606,280","3,604,760","3,460",,,110,231DCKM,,1524,-11562502.46,3839053.621,102100
ED-0327,,"561,530","3,561,290","3,525",,,65,313CPTN,,1527,-11615885.2,3787811.605,102100
SM-0204,,"470,468","3,627,149","5,935",X,150,150,260SNAN,,1530,-11723653.36,3866386.677,102100
SM-0221,,"476,927","3,672,259","5,924",X,,,,,1547,-11716101.51,3920408.507,102100
WL-0176,,"592,474","3,656,135","3,854",RA-08331,,,,,1548,-11578303.14,3900588.72,102100
BW-0393,,"411,257","3,631,630","4,207",,,250,110ALVM,,1551,-11794081.85,3871317.066,102100
BW-0349,,"408,867","3,634,660","4,235",,,185,110ALVM,,1552,-11796956.92,3874911.661,102100
NM-26794,,"601,951","3,609,590","3,397",X,"4,050","4,050",,,1553,-11567577.19,3844863.575,102100
WS-022,,"377,220","3,633,607","3,925",X,,,,,1559,-11834580.34,3873244.291,102100
ED-0099,,"565,546","3,594,270","3,260",,,,313CLBD,,1569,-11610889.26,3826977.4,102100
ED-0205,,"575,974","3,588,180","3,145",,,55,312RSLR,,1572,-11598589.85,3819642.667,102100
ED-0267,,"602,126","3,581,420","3,000",,,75,312RSLR,,1598,-11567709.74,3811328.389,102100
ED-0174,,"570,879","3,587,410","3,160",,,88,313CLBD,,1604,-11604628.6,3818770.97,102100
ED-0330,,"569,993","3,563,560","3,260",,,50,110ALVM,,1611,-11605873.18,3790440.2,102100
TB-0075,,"404,439","3,675,027","4,665",T-04316,290,290,112QTBF,,1619,-11802692.02,3923200.764,102100
ED-0242,,"574,295","3,579,420","3,155",,,,110ALVM,,1620,-11600654.29,3809240.771,102100
TB-0082,,"404,028","3,639,936","4,205",X,290,290,112QTBF,,1627,-11802773.48,3881163.718,102100
ED-0368,,"588,436","3,549,410","2,910",,,,312CSTL,,1628,-11584236.32,3773488.583,102100
BW-0441,,"411,622","3,624,370","4,105",,,130,110ALVM,,1638,-11793570.85,3862650.355,102100
WS-010,3.25E+14,"390,006","3,627,428","3,994",?,34,34,110AVMB,,1652,-11819294.16,3866043.379,102100
BW-0843,,"405,505","3,662,480","4,537",,,440,112ANCH,,1661,-11801274.04,3908167.155,102100
SM-0233,,"454,401","3,638,217","6,599",PN-00545,80,80,300YESO,,1663,-11742812.99,3879540.336,102100
BW-0312,,"409,534","3,640,540","4,316",,,190,110ALVM,,1665,-11796227.67,3881948.155,102100
SM-0031,,"421,525","3,645,073","6,737",T-03117,680,680,325GBLR,,1667,-11781999.38,3887492.942,102100
BW-0473,,"391,010","3,541,620","4,094",,,825,110ALVM,,1669,-11817000.53,3764024.937,102100
NM-07225,3.23E+14,"574,230","3,597,710","3,284",X,"11,629","2,500",313CPTN,,1674,-11600571.12,3831000.875,102100
BW-0327,,"411,164","3,644,130","4,445",,,210,110ALVM,,1681,-11794326.25,3886259.558,102100
ED-0295,,"573,969","3,571,870","3,190",,,120,110ALVM,,1704,-11601105.38,3800272.823,102100
BW-0397,,"410,065","3,631,240","4,162",,,243,110ALVM,,1705,-11795495,3870838.274,102100
BW-0153,,"395,406","3,671,500","4,250",,,"1,000",110ALVM,,1720,-11813434.76,3918858.252,102100
BW-0162,,"401,453","3,667,780","4,425",,,243,110ALVM,,1744,-11806170.82,3914472.474,102100
BW-0190,,"403,664","3,661,480","4,467",,,303,110ALVM,,1756,-11803458.19,3906947.307,102100
TB-0303,,"403,502","3,667,974","4,491",X,,,,,1757,-11803727.82,3914729.61,102100
ED-0046,,"545,603","3,613,880","3,538",,,200,110ALVM,,1769,-11634410.49,3850476.551,102100
ED-0131,,"573,858","3,590,480","3,115",,,269,313CLBD,,1772,-11601075.08,3822397.95,102100
WL-0101,,"618,459","3,559,120","3,468",C-2573,639,639,313GDLP/312OCHO,,1776,-11548696.71,3784638.133,102100
ED-0280,,"578,754","3,578,280","3,085",,,186,110ALVM,,1777,-11595390.16,3807845.58,102100
SM-0029,,"421,203","3,650,539","6,090",T-02470,130,130,320HLDR,,1795,-11782434.94,3894031.121,102100
ED-0112,,"571,464","3,591,240","3,140",,,,313CLBD,,1798,-11603903.75,3823322.954,102100
TB-0245,,"404,308","3,677,264","4,690",T-04460 X1,"1,010","1,000",260SNAN,,1804,-11802874.71,3925883.779,102100
BW-0367,,"409,246","3,631,000",429,,,243,110ALVM,,1812,-11796466.19,3870542.622,102100
ED-0365,,"555,584","3,545,720","3,720",,,22,110ALVM,,1813,-11623007.1,3769391.334,102100
ED-0132,,"573,459","3,590,070","3,110",,,268,313CLBD,,1814,-11601551.15,3821913.576,102100
TB-0081,,"403,959","3,639,956","4,205",X,,,112QTBF,,1819,-11802855.83,3881186.829,102100
ED-0313,,"588,093","3,573,260","3,020",,,,110ALVM,,1823,-11584396.17,3801789.256,102100
BW-0856,,"391,010","3,541,620","4,097",,,824,112ANCH,,1829,-11817000.53,3764024.937,102100
BW-0895,,"557,776","3,677,420","3,485",,,,110AVMB,,1847,-11619516.09,3926429.57,102100
ED-0150,,"581,765","3,594,150","3,150",,,,110ALVM,,1862,-11591676.01,3826692.69,102100
BW-0319,,"411,783","3,645,800","4,575",,,240,,,1870,-11793607.09,3888264.087,102100
BW-0901,,"540,553","3,580,430","4,146",,,,110AVMB,,1875,-11640565.94,3810670.045,102100
BW-0360,,"408,839","3,631,410","4,144",,,231,110ALVM,,1876,-11796954.6,3871027.968,102100
BW-0383,,"410,696","3,635,460","4,337",,,,110ALVM,,1886,-11794790.05,3875887.722,102100
BW-0373,,"409,645","3,629,780","4,115",,,307,110ALVM,,1889,-11795978.54,3869089.602,102100
BW-0737,,"589,962","3,546,160","2,943",,,,312CSTL,,1893,-11582470.44,3769621.851,102100
TB-0248,,"404,521","3,674,170","4,694",T-04662 X,"1,093","1,093",112QTBF,,1898,-11802584.06,3922173.428,102100
BW-0151,,"381,894","3,668,830","4,075",,,,110ALVM,,1899,-11829526.56,3915471.464,102100
ED-0237,,"574,282","3,580,670","3,152",,,,110ALVM,,1902,-11600658.76,3810726.756,102100
BW-0279,,"408,693","3,650,710","4,550",,,272,110ALVM,,1904,-11797340.86,3894106.247,102100
ED-0202,,"563,030","3,579,050","3,420",,,130,110ALVM/313CLBD,,1916,-11613983.02,3808892.226,102100
BW-0357,,"408,439","3,632,630","4,155",,,200,110ALVM,,1929,-11797443.64,3872481.168,102100
ED-0061,,"605,011","3,609,970","3,450",,,160,231DCKM,,1935,-11563942.18,3845278.697,102100
SM-0060,,"438,246","3,645,210","8,166",PN-00807,600,510,300YESO,,1941,-11762089.54,3887799.279,102100
ED-0094,,"552,814","3,592,470","3,459",,,200,313CLBD,,1947,-11625984.55,3824924.292,102100
ED-0117,,"566,213","3,590,840","3,300",,,155,313CLBD,,1948,-11610125.88,3822889.819,102100
ED-0165,,"548,666","3,580,080","3,980",,,255,313CLBD,,1960,-11630969.08,3810211.242,102100
BW-0194,,"402,609","3,658,870","4,430",,,,110ALVM,,1972,-11804685.49,3903807.707,102100
BW-0738,,"579,938","3,617,230","3,444",,,160,312RSLR,,1974,-11593621.18,3854214.411,102100
ED-0244,,"575,534","3,579,470","3,140",,,,110ALVM,,1977,-11599188.19,3809289.251,102100
SM-0074,,"452,270","3,625,835","7,002",PN-00841,230,230,300YESO,,1986,-11745277.87,3864732.677,102100
WL-0106,,"604,568","3,548,300","3,091",C-3483 POD4,,,312RSLR,,1987,-11565224.7,3771992.107,102100
WL-0098,,"617,502","3,609,310","3,554",CP-0074,,,313CPTN,,1990,-11549132.55,3844325.841,102100
WS-006,,"388,600","3,625,557","3,982",X,15,15,,,1993,-11820940.13,3863790.657,102100
BW-0453,,"412,358","3,613,740","4,112",,,240,110ALVM,,1994,-11792585,3849974.035,102100
BW-0739,,"582,135","3,594,010","3,183",,,,312RSLR,,1997,-11591239.05,3826522.446,102100
SM-0041,,"449,321","3,641,241","7,153",PN-00274,370,370,300YESO,,2018,-11748876.75,3883126.949,102100
ED-0288,,"577,503","3,575,840","3,108",,,185,110ALVM,,2020,-11596892,3804957.564,102100
ED-0137,,"573,055","3,590,060","3,113",,,76,110ALVM,,2022,-11602029.65,3821905.185,102100
BW-0429,,"407,613","3,625,930","4,050",,,123,110ALVM,,2025,-11798351.59,3864469.292,102100
ED-0078,,"593,959","3,607,450","3,184",,,,110ALVM,,2026,-11577082.75,3842406.383,102100
TB-0092,,"404,944","3,644,413","4,300",T-01167,170,170,112QTBF,,2031,-11801734.79,3886528.649,102100
ED-0347,,"563,736","3,556,020","3,340",,,70,110ALVM,,2045,-11613319.3,3781543.907,102100
ED-0097,,"570,379","3,593,320","3,185",,,,313CLBD,,2052,-11605171.47,3825807.584,102100
ED-0042,,"572,908","3,621,010","3,560",,,,313CKBF,,2053,-11601935.67,3858789.576,102100
TB-0306,,"399,215","3,662,101","4,326",X,,,,,2054,-11808771.83,3907637.8,102100
ED-0104,,"568,781","3,592,270","3,150",,,418,313CLBD,,2059,-11607072.97,3824571.06,102100
NM-26797,,"653,054","3,572,750","3,387",X,"5,300","5,300",,,2064,-11507623.52,3800262.447,102100
ED-0101,,"562,274","3,593,650","3,280",,,,313CLBD,,2072,-11614770.23,3826264.205,102100
BW-0399,,"410,462","3,631,240","4,163",,,140,110ALVM,,2082,-11795022.96,3870842.574,102100
ED-0276,,"564,433","3,575,330","3,375",,,290,312RSLR,,2084,-11612351.48,3804460.83,102100
SM-0141,,"458,187","3,632,763","6,595",PN-00882,580,580,300YESO,,2092,-11738280.1,3873040.896,102100
ED-0062,,"605,011","3,609,970","3,450",,,,231DCKM,,2095,-11563942.18,3845278.697,102100
ED-0353,,"582,251","3,554,890","3,035",,,,312CSTL,,2098,-11591478.57,3780046.16,102100
BW-0730,,"549,120","3,600,510","3,603",,,150,313CPTN,,2100,-11630313.54,3834519.93,102100
BW-0413,,"411,644","3,628,810","4,225",,,300,110ALVM,,2104,-11793591.75,3867952.532,102100
TB-0001,,"414,805","3,663,276","5,500",T-01283,500,500,310ABO,,2109,-11790189.29,3909223.452,102100
BW-0898,,"388,017","3,632,130","4,000",,,10,110AVMB,,2115,-11821721.2,3871632.774,102100
SM-0223,,"482,453","3,673,558","5,714",RA-07525?,600,600,260SNAN/300YESO,,2119,-11709505.15,3921981.003,102100
BW-0694,,"392,921","3,626,680","3,998",,,989,310YESO,,2121,-11815820.19,3865188.327,102100
BW-0307,,"404,906","3,646,020","4,325",,,412,110ALVM,,2122,-11801798.51,3888450.71,102100
BW-0282,,"409,917","3,650,700","4,610",,,350,110ALVM,,2125,-11795882.52,3894107.795,102100
BW-0252,,"405,452","3,657,210","4,460",,,305,110ALVM,,2127,-11801276.62,3901852.575,102100
ED-0179,,"569,056","3,587,610","3,230",,,,313CLBD,,2133,-11606785.21,3819023.99,102100
ED-0068,,"555,322","3,603,600","3,270",,,,313CKBF,,2148,-11622940.82,3838162.619,102100
ED-0312,,"587,289","3,572,440","3,031",,,174,110ALVM,,2156,-11585355,3800823.552,102100
ED-0310,,"583,382","3,573,360","3,060",,,,110ALVM,,2158,-11589964.37,3801955.562,102100
ED-0272,,"536,555","3,574,380","4,157",,,225,313CKBF,,2161,-11645322.15,3803497.819,102100
ED-0034,,"584,947","3,629,700","3,586",,,,231DCKM,,2168,-11587546.77,3869051.24,102100
BW-0469,,"389,075","3,549,370","4,100",,,304,110ALVM,,2169,-11819380.07,3773180.259,102100
SM-0217,,"474,093","3,667,513","6,175",RA-11224,515,515,260SNAN_lower,,2170,-11719470.82,3914706.954,102100
BW-0197,,"402,210","3,660,090","4,420",,,600,110ALVM,,2172,-11805175.74,3905264.551,102100
BW-0201,,"402,207","3,659,680","4,425",,,260,110ALVM,,2174,-11805174.44,3904773.301,102100
SM-0016,,"439,233","3,634,784","7,511",PN-00639,290,290,300YESO,,2181,-11760837.77,3875338.733,102100
BW-0348,,"403,142","3,635,110","4,133",,,,110ALVM,,2184,-11803771.54,3875384.385,102100
ED-0359,,"604,475","3,553,190","3,222",,,280,231DCKM,,2199,-11565275.15,3777788.652,102100
BW-0318,,"408,111","3,639,130","4,271",,,200,110ALVM,,2208,-11797905.6,3880246.493,102100
ED-0204,,"580,780","3,588,140","3,095",,,,312RSLR,,2213,-11592900.18,3819550.47,102100
TB-0313,,"403,321","3,660,045","4,449",T-06006,280,280,,,2224,-11803850.38,3905223.846,102100
BW-0354,,"408,036","3,633,450","4,175",,,,110ALVM,,2231,-11797931.94,3873456.506,102100
ED-0316,,"583,762","3,571,420","3,100",,,190,110ALVM,,2241,-11589534.16,3799647.561,102100
BW-0214,,"399,748","3,658,910","4,370",,,250,110ALVM,,2247,-11808097.18,3903821.073,102100
SM-0004,,"433,434","3,614,489","7,193",X,86,86,300YESO,,2257,-11767574.13,3851062.065,102100
WS-014,,"392,725","3,626,932","4,004",?,31,31,,,2266,-11816056.35,3865486.699,102100
ED-0152,,"591,342","3,594,160","3,290",,,160,312RSLR,,2269,-11580330.82,3826606.162,102100
BW-0395,,"411,257","3,631,630","4,199",,,300,110ALVM,,2270,-11794081.85,3871317.066,102100
BW-0229,,"402,606","3,658,460","4,425",,,480,110ALVM,,2286,-11804684.21,3903316.517,102100
BW-0222,,"400,550","3,657,680","4,345",,,242,110ALVM,,2289,-11807126.07,3902357.464,102100
ED-0279,,"580,574","3,577,280","3,055",,,128,110ALVM,,2290,-11593246.95,3806640.077,102100
BW-0352,,"409,681","3,633,850","4,220",,,310,110ALVM,,2300,-11795979.92,3873952.609,102100
ED-0051,,"570,981","3,614,440","3,450",,,95,313CKBF,,2306,-11604280.4,3850967.242,102100
ED-0178,,"570,674","3,587,610","3,140",,,245,313CLBD,,2308,-11604869.63,3819010.605,102100
BW-0242,,"407,107","3,661,640","4,640",,,504,110ALVM,,2310,-11799353.7,3907178.896,102100
BW-0371,,"408,819","3,629,780","4,105",,,300,110ALVM,,2316,-11796960.53,3869080.557,102100
BW-0309,,"403,279","3,645,630","4,265",,,80,110ALVM,,2326,-11803731.33,3887965.155,102100
ED-0069,,"556,553","3,599,930","3,280",,,85,313CLBD,,2332,-11621505.66,3833782.302,102100
BW-0718,,"555,009","3,648,920","3,403",,,,313SADR,,2341,-11623013.08,3892286.937,102100
ED-0110,,"571,543","3,591,910","3,145",,,120,313CLBD,,2342,-11603804.53,3824119.624,102100
SM-0014,,"439,835","3,645,624","7,846",PN-00572,490,490,300YESO,,2346,-11760200.34,3888306.398,102100
WL-0117,,"575,008","3,572,840","3,162",X,,,,,2365,-11599868.72,3801415.887,102100
BW-0227,,"402,189","3,657,660","4,395",,,495,110ALVM,,2367,-11805171.87,3902353.253,102100
BW-0374,,"408,004","3,630,600","4,110",,,,110ALVM,,2371,-11797938.49,3870051.077,102100
SM-0252,,"419,115","3,653,283","5,931",T-03977,160,160,310ABO,,2372,-11784949.48,3897295.945,102100
ED-0141,,"571,820","3,589,700","3,115",,,,313CLBD,,2380,-11603495.17,3821487.441,102100
ED-0351,,"583,340","3,557,910","3,020",,,,312CSTL,,2383,-11590164.26,3783617.094,102100
ED-0151,,"596,622","3,598,510","3,380",,,302,231DCKM,,2386,-11574026.51,3831725.943,102100
BW-0261,,"403,802","3,654,400","4,370",,,,110ALVM,,2397,-11803210.8,3898468.103,102100
BW-0446,,"411,191","3,619,140","4,053",,,,110ALVM,,2409,-11794027.4,3856403.477,102100
SM-0033,,"422,691","3,645,226","6,717",T-04018,80,80,325GBLR,,2424,-11780612.41,3887687.025,102100
ED-0057,,"591,387","3,613,950","3,310",,,250,312RSLR,,2425,-11580062.84,3850184.338,102100
WL-0095,,"621,018","3,614,520","3,639",X,,,313CPTN,,2428,-11544886.66,3850487.107,102100
ED-0029,,"580,352","3,636,770","3,567",,,,231DCKM,,2441,-11592941.3,3877545.434,102100
ED-0154,,"526,438","3,581,610","4,385",,,150,313CKBF,,2451,-11657262.69,3812128.801,102100
BW-0230,,"403,017","3,658,460","4,430",,,300,110ALVM,,2462,-11804194.19,3903321.397,102100
ED-0144,,"572,747","3,589,290","3,120",,,250,313CLBD,,2467,-11602400.98,3820991.677,102100
BW-0182,,"398,968","3,662,550","4,355",,,,110ALVM,,2469,-11809071.95,3908172.814,102100
SM-0206,,"469,172","3,626,907","5,990",PN-00502,60,60,260SNAN,,2480,-11725193.05,3866092.926,102100
ED-0230,,"576,343","3,580,790","3,122",,,,110ALVM,,2484,-11598219.36,3810851.087,102100
BW-0205,,"401,381","3,658,890","4,390",,,200,110ALVM,,2498,-11806149.9,3903816.958,102100
WS-012,3.25E+14,"382,090","3,631,370","3,968",?,26,26,110AVMB,,2500,-11828757.56,3870642.624,102100
BW-0811,,"670,428","3,622,150","3,653",,,70,121OGLL,,2512,-11486098.39,3858724.093,102100
ED-0198,,"569,448","3,584,800","3,180",,,200,313CLBD/312RSLR,,2540,-11606344.09,3815678.459,102100
BW-0904,,"495,886","3,563,910","3,761",,,138,110AVMB,,2543,-11693407.31,3791141.605,102100
BW-0262,,"403,799","3,653,990","4,360",,,,110ALVM,,2546,-11803209.59,3897977.132,102100
NM-06964,3.23E+14,"645,950","3,592,780","3,715",X,"5,390","5,390",313CPTN,,2549,-11515674.82,3824194.978,102100
BW-0463,,"383,527","3,556,260","4,101",,,441,110ALVM,,2558,-11826015.57,3781273.744,102100
BW-0233,,"405,909","3,662,480","4,575",,,315,110ALVM,,2563,-11800792.16,3908171.818,102100
SM-0032,,"422,587","3,645,221","6,714",T-03948,120,120,325GBLR,,2566,-11780736.2,3887680.065,102100
ED-0045,,"550,192","3,613,450","3,460",,,80,110ALVM,,2594,-11628965.48,3849937.34,102100
SM-0183,,"480,650","3,652,749","5,436",X,160,160,260SNAN/300YESO,,2598,-11711609.5,3897032.511,102100
BW-0403,,"410,061","3,630,830","4,145",,,253,110ALVM,,2600,-11795495.33,3870348.422,102100
TB-0142,,"401,891","3,670,057","4,487",T-03235,400,395,112QTBF,,2609,-11805675.41,3917208.287,102100
ED-0157,,"535,716","3,582,850","4,175",,,,110ALVM,,2615,-11646278.72,3813569.188,102100
ED-0136,,"572,249","3,590,020","3,117",,,,,,2616,-11602984.45,3821864.532,102100
BW-0417,,"411,234","3,627,200","4,194",,,900,110ALVM,,2620,-11794061.99,3866025.333,102100
ED-0011,,"553,653","3,642,470","3,407",,,160,110ALVM,,2622,-11624670.32,3884578.137,102100
ED-0196,,"570,254","3,586,430","3,133",,,206,313CLBD/312RSLR,,2625,-11605376.64,3817610.465,102100
ED-0285,,"572,852","3,578,250","3,188",,,200,110ALVM,,2626,-11602371.27,3807862.678,102100
BW-0300,,"392,799","3,640,840","4,052",,,605,110ALVM,,2629,-11816147.74,3882106.38,102100
BW-0717,,"553,314","3,673,920","3,535",,,923,313SADR,,2673,-11624869.98,3922259.466,102100
ED-0060,,"605,005","3,610,370","3,480",,,,231DCKM,,2694,-11563944.3,3845755.61,102100
ED-0038,,"560,033","3,626,120","3,321",,,202,110ALVM,,2700,-11617193.03,3864993.176,102100
ED-0074,,"581,528","3,599,830","3,210",,,,312RSLR,,2706,-11591901.97,3833457.908,102100
BW-0468,,"375,554","3,541,750","3,998",,,400,110ALVM,,2707,-11835214.6,3763969.641,102100
